Age,MaritalStatus,Gender,AnnualIncome,TotalChildren,ChildrenAtHomeCount,EducationLevel,WorkClass,HomeOwnership,CarsOwned,StateProvinceCode,PostalCode,SnowBlowerBuyer
45,M,M,77000,4,2,Bachelors,Professional,1,2,MN,55905,1
50,S,M,77000,0,0,Graduate Degree,Professional,1,0,MN,55906,1
61,S,F,22000,2,0,High School,Office,0,2,MN,55906,0
60,S,F,25000,4,0,High School,Professional,1,2,MN,55907,0
29,M,M,70000,1,1,Graduate Degree,Skilled Labor,1,0,MN,55909,1
60,M,M,48000,1,0,Some College,Office,1,1,MN,55910,0
45,S,M,88000,5,4,Some College,Professional,1,3,MN,55911,1
48,S,M,116000,1,1,Graduate Degree,Management,0,2,MN,55913,1
53,M,F,69000,1,0,Graduate Degree,Professional,1,0,MN,55915,0
58,M,M,58000,1,0,Some College,Office,1,1,MN,55916,1
51,M,F,64000,1,0,Bachelors,Professional,1,1,MN,55917,1
58,M,F,24000,4,0,High School,Professional,1,2,MN,55918,0
34,M,M,41000,1,1,Bachelors,Skilled Labor,1,0,MN,55919,1
47,M,F,56000,1,1,Bachelors,Skilled Labor,1,0,MN,55920,1
49,S,F,69000,4,2,Bachelors,Skilled Labor,0,2,MN,55920,1
58,S,M,48000,2,0,Some College,Office,1,1,MN,55920,1
66,S,M,69000,3,1,High School,Professional,1,1,MN,55920,1
88,M,M,77000,4,0,Graduate Degree,Management,1,2,MN,55920,0
64,S,M,69000,2,1,Some College,Professional,1,2,MN,55922,1
58,M,M,76000,5,0,Bachelors,Management,1,2,MN,55923,0
45,S,M,74000,0,0,Some College,Skilled Labor,0,1,MN,55925,0
63,M,M,90000,2,1,Some College,Professional,0,0,MN,55925,1
63,S,F,60000,3,0,Graduate Degree,Management,1,2,MN,55926,1
42,M,M,58000,2,2,Bachelors,Skilled Labor,1,0,MN,55927,1
44,M,F,82000,0,0,Some College,Professional,1,1,MN,55927,0
47,M,M,77000,1,0,Some College,Skilled Labor,1,1,MN,55927,0
56,M,M,34000,2,1,Some High School,Office,0,2,MN,55927,0
49,S,F,113000,1,2,Some College,Professional,0,4,MN,55930,0
45,M,F,75000,0,0,Graduate Degree,Professional,1,0,MN,55931,1
62,S,F,21000,5,0,Some High School,Office,1,3,MN,55931,0
37,S,M,48000,3,3,Some College,Office,1,1,MN,55932,0
34,M,F,68000,0,0,Some College,Professional,1,2,MN,55934,0
91,S,F,75000,3,0,Bachelors,Management,0,2,MN,55934,0
46,S,M,74000,0,0,Graduate Degree,Professional,1,0,MN,55935,1
34,S,M,67000,0,0,Some College,Skilled Labor,0,2,MN,55936,1
54,M,F,66000,1,1,Bachelors,Skilled Labor,1,1,MN,55936,1
34,M,M,70000,1,0,Graduate Degree,Professional,1,0,MN,55938,1
42,M,F,69000,1,0,Some College,Skilled Labor,1,1,MN,55938,1
45,S,M,88000,5,5,Some College,Professional,0,3,MN,55938,1
54,M,F,116000,1,2,Some College,Professional,1,3,MN,55938,1
40,M,M,56000,3,3,Some College,Office,1,2,MN,55939,0
49,S,F,101000,5,2,Some College,Professional,1,0,MN,55939,0
64,M,M,75000,3,1,High School,Professional,1,2,MN,55939,1
53,M,F,47000,1,1,Bachelors,Skilled Labor,1,0,MN,55941,1
83,M,F,173000,1,1,Graduate Degree,Management,1,4,MN,55942,0
69,S,F,65000,2,0,Graduate Degree,Professional,1,1,MN,55943,1
51,S,F,73000,4,3,Bachelors,Professional,1,0,MN,55944,1
41,M,M,109000,3,1,Bachelors,Management,1,3,MN,55945,0
51,M,F,30000,2,0,High School,Skilled Labor,1,2,MN,55945,0
66,M,M,75000,4,0,Graduate Degree,Skilled Labor,1,0,MN,55947,1
40,S,F,55000,0,0,Some College,Skilled Labor,1,1,MN,55948,1
49,S,F,76000,3,2,Graduate Degree,Professional,1,0,MN,55948,1
67,M,F,22000,1,0,High School,Office,1,1,MN,55948,1
63,S,M,35000,3,0,Some High School,Office,1,2,MN,55949,1
66,S,F,27000,2,0,High School,Skilled Labor,0,2,MN,55950,0
52,S,F,92000,4,3,High School,Professional,1,2,MN,55951,0
60,M,M,63000,2,1,Some College,Professional,1,1,MN,55951,0
28,S,M,56000,0,0,High School,Skilled Labor,1,2,MN,55953,0
40,M,F,61000,2,0,High School,Professional,0,2,MN,55953,0
45,S,F,104000,3,1,Bachelors,Management,1,4,MN,55953,1
48,S,F,93000,0,0,Some College,Professional,0,1,MN,55953,0
35,M,M,46000,0,0,Some College,Skilled Labor,0,1,MN,55956,0
47,M,M,108000,3,2,Some College,Professional,1,4,MN,55956,1
55,S,M,82000,0,0,Bachelors,Management,0,1,MN,55957,0
67,S,F,68000,2,1,Some High School,Skilled Labor,1,2,MN,55957,0
52,S,F,30000,2,0,High School,Skilled Labor,1,2,MN,55958,0
59,M,M,61000,2,1,Some College,Professional,1,1,MN,55958,0
85,M,F,45000,2,0,Graduate Degree,Management,1,2,MN,55958,0
31,M,M,54000,0,0,Some College,Skilled Labor,1,2,MN,55959,0
82,M,M,55000,2,0,Graduate Degree,Management,1,2,MN,55960,0
58,M,F,84000,5,4,Graduate Degree,Management,1,0,MN,55961,0
29,M,F,66000,5,5,Graduate Degree,Professional,0,2,MN,55962,0
54,M,F,73000,2,0,High School,Professional,0,2,MN,55962,0
54,M,M,64000,1,0,Some College,Skilled Labor,1,1,MN,55962,1
28,S,F,93000,0,0,Bachelors,Management,0,1,MN,55964,1
54,M,F,80000,4,3,Some College,Professional,1,1,MN,55964,0
50,M,M,71000,1,0,Some College,Skilled Labor,1,1,MN,55965,1
61,S,F,61000,3,0,Graduate Degree,Management,1,2,MN,55965,1
65,M,F,24000,2,0,High School,Office,0,2,MN,55965,0
41,M,M,103000,2,0,Bachelors,Management,1,2,MN,55966,1
42,M,M,110000,3,1,Bachelors,Management,1,4,MN,55966,0
44,S,F,70000,3,2,Graduate Degree,Professional,0,0,MN,55968,1
51,M,F,45000,4,3,High School,Skilled Labor,1,2,MN,55969,0
46,M,M,61000,2,0,Some High School,Skilled Labor,0,2,MN,55971,1
49,M,F,84000,0,0,Some College,Professional,1,1,MN,55971,0
51,S,M,54000,0,0,Bachelors,Professional,0,1,MN,55971,1
91,S,F,70000,3,0,Graduate Degree,Management,1,2,MN,55971,0
90,M,F,67000,4,0,Graduate Degree,Management,1,2,MN,55972,1
39,S,M,45000,0,0,High School,Skilled Labor,0,2,MN,55974,0
43,S,F,76000,1,0,Graduate Degree,Professional,0,0,MN,55974,1
54,M,M,74000,1,0,Graduate Degree,Skilled Labor,1,0,MN,55975,0
67,M,M,53000,4,0,High School,Professional,0,2,MN,55975,1
28,S,M,70000,0,0,Some College,Professional,0,2,MN,55976,0
51,M,F,72000,1,0,Bachelors,Professional,1,1,MN,55976,1
68,S,F,71000,2,1,High School,Professional,0,2,MN,55977,1
47,M,M,117000,2,0,Bachelors,Management,1,3,MN,55979,0
49,S,M,64000,1,0,Graduate Degree,Skilled Labor,1,0,MN,55979,1
57,M,M,67000,3,0,Graduate Degree,Management,1,2,MN,55979,1
67,M,M,75000,2,1,Some College,Professional,1,1,MN,55979,0
46,S,F,47000,0,0,Graduate Degree,Skilled Labor,0,0,MN,55983,0
65,M,F,33000,2,0,High School,Skilled Labor,0,2,MN,55983,0
62,M,M,42000,3,0,Some College,Professional,0,2,MN,55985,0
36,S,M,22000,0,0,High School,Skilled Labor,1,2,MN,55986,0
53,S,F,80000,0,0,Some College,Professional,0,1,MN,55986,1
70,M,F,33000,4,0,High School,Professional,1,2,MN,55987,1
44,M,F,77000,1,0,Some College,Skilled Labor,1,1,MN,55989,1
68,M,M,60000,2,1,Some College,Professional,1,2,MN,55990,0
48,M,F,74000,0,0,Graduate Degree,Professional,1,1,MN,55991,0
37,M,M,54000,0,0,High School,Skilled Labor,1,2,MN,55992,0
52,S,F,29000,0,0,High School,Skilled Labor,1,2,MN,55992,1
53,M,F,62000,0,0,Some College,Skilled Labor,1,2,MN,55992,0
59,S,F,75000,2,1,Some College,Professional,1,2,MN,55992,0
69,M,M,68000,5,0,Bachelors,Management,1,3,MN,55992,1
37,M,F,56000,0,0,High School,Skilled Labor,0,2,MN,55993,0
48,S,F,89000,4,3,High School,Professional,1,1,MN,55993,1
33,M,M,30000,0,0,Some College,Skilled Labor,1,1,MN,55994,0
60,M,M,76000,2,1,Some College,Professional,1,2,MN,55995,0
35,M,M,110000,3,1,Bachelors,Management,1,4,MN,55996,0
47,M,M,102000,3,1,Bachelors,Management,1,4,MN,55996,0
70,M,M,65000,1,0,Bachelors,Professional,1,1,MN,55996,1
74,M,F,102000,2,3,Graduate Degree,Management,1,3,MN,55997,0
29,M,F,62000,1,0,Graduate Degree,Skilled Labor,1,0,MN,55998,0
40,S,F,42000,2,0,Some College,Office,0,1,MN,55998,0
47,M,M,74000,1,0,Graduate Degree,Professional,1,0,MN,55998,0
53,M,F,68000,2,0,Some High School,Skilled Labor,1,2,MN,55999,1
51,M,F,61000,2,0,Graduate Degree,Professional,1,0,MN,56001,1
40,S,F,112000,3,2,Some College,Professional,1,4,MN,56003,1
51,M,M,55000,3,3,Bachelors,Skilled Labor,1,3,MN,56003,0
67,M,M,63000,5,0,Bachelors,Management,1,3,MN,56003,1
46,M,F,105000,4,2,Some College,Professional,1,0,MN,56004,0
82,M,M,96000,5,0,Bachelors,Management,1,2,MN,56004,0
30,S,F,50000,0,0,Bachelors,Professional,0,2,MN,56006,0
31,M,M,76000,1,0,Graduate Degree,Skilled Labor,1,0,MN,56006,1
32,M,M,40000,0,0,High School,Skilled Labor,0,2,MN,56006,1
33,S,M,43000,0,0,Some High School,Office,1,2,MN,56006,0
43,S,F,83000,3,2,Some College,Professional,1,0,MN,56006,1
29,M,M,69000,0,0,Some College,Professional,0,2,MN,56007,0
48,M,M,32000,2,0,High School,Skilled Labor,1,2,MN,56007,0
57,S,M,68000,2,1,High School,Professional,1,2,MN,56007,0
40,S,F,57000,4,3,High School,Skilled Labor,1,3,MN,56008,1
47,M,M,65000,0,0,Graduate Degree,Professional,1,0,MN,56008,1
52,M,M,47000,3,3,Bachelors,Skilled Labor,1,2,MN,56008,0
70,M,M,60000,4,1,Bachelors,Management,1,1,MN,56008,1
56,M,M,70000,4,0,Bachelors,Management,0,2,MN,56009,0
60,M,M,28000,5,0,Some High School,Office,0,2,MN,56010,0
39,M,F,48000,0,0,High School,Skilled Labor,1,2,MN,56012,0
70,M,M,53000,2,1,High School,Professional,1,2,MN,56012,0
36,M,F,56000,0,0,Some College,Skilled Labor,1,2,MN,56013,0
56,M,M,64000,3,0,Graduate Degree,Management,1,2,MN,56013,0
60,M,M,65000,2,1,Some College,Professional,1,1,MN,56013,1
45,S,M,51000,0,0,Bachelors,Professional,0,1,MN,56014,1
47,S,F,70000,2,0,Graduate Degree,Professional,0,0,MN,56015,1
53,S,F,81000,0,0,Some College,Professional,1,2,MN,56015,1
90,M,M,75000,3,0,Graduate Degree,Management,1,2,MN,56015,0
60,M,M,61000,2,1,High School,Professional,1,2,MN,56016,0
72,M,F,93000,5,0,Bachelors,Management,0,2,MN,56016,1
55,M,M,77000,1,0,Graduate Degree,Skilled Labor,1,0,MN,56017,0
78,M,F,75000,2,0,Graduate Degree,Management,1,2,MN,56020,0
85,M,M,74000,3,0,Graduate Degree,Management,1,2,MN,56020,0
28,M,M,21000,0,0,Some College,Skilled Labor,1,2,MN,56022,0
67,M,M,67000,2,1,Some College,Professional,1,2,MN,56022,0
36,M,F,76000,1,1,Graduate Degree,Skilled Labor,1,0,MN,56023,1
48,M,M,117000,0,3,Some College,Professional,1,0,MN,56023,0
52,M,M,73000,5,0,Graduate Degree,Professional,1,0,MN,56023,1
54,S,M,107000,3,0,Bachelors,Management,0,3,MN,56023,0
37,S,F,31000,0,0,High School,Skilled Labor,1,2,MN,56024,0
43,M,F,44000,2,2,Bachelors,Skilled Labor,1,1,MN,56025,1
59,S,M,65000,4,3,Some College,Professional,0,0,MN,56025,1
69,M,M,61000,5,2,Some College,Professional,1,2,MN,56025,1
32,M,F,34000,0,0,Some College,Skilled Labor,1,1,MN,56026,0
30,S,F,87000,0,0,Some College,Professional,0,2,MN,56027,1
41,M,F,77000,1,1,Graduate Degree,Skilled Labor,1,0,MN,56027,1
45,S,F,35000,2,1,Some High School,Office,1,2,MN,56027,0
50,S,F,65000,3,0,Graduate Degree,Management,0,2,MN,56027,0
42,S,M,66000,5,5,Graduate Degree,Professional,1,2,MN,56028,0
52,M,M,72000,1,0,Some College,Skilled Labor,0,1,MN,56029,1
60,M,M,43000,5,0,High School,Professional,1,3,MN,56029,1
87,S,F,51000,4,0,High School,Professional,1,2,MN,56029,0
42,M,F,91000,4,3,Some College,Professional,1,0,MN,56031,0
40,S,F,67000,2,2,Bachelors,Skilled Labor,1,0,MN,56032,1
48,M,F,95000,5,5,Some College,Professional,1,3,MN,56032,1
57,M,F,80000,1,0,Graduate Degree,Professional,1,0,MN,56033,1
37,S,M,62000,1,0,Graduate Degree,Professional,0,0,MN,56034,1
67,M,F,66000,4,0,Bachelors,Management,1,2,MN,56034,0
44,M,F,68000,1,0,Graduate Degree,Professional,0,0,MN,56035,1
70,M,F,67000,3,1,High School,Professional,1,1,MN,56035,1
48,M,M,70000,0,0,Graduate Degree,Professional,1,0,MN,56036,0
43,S,F,91000,0,0,Some College,Professional,1,1,MN,56038,0
66,S,F,65000,2,1,Some College,Professional,1,1,MN,56038,0
35,S,F,29000,0,0,Some High School,Office,1,2,MN,56039,0
46,M,M,52000,1,1,Bachelors,Skilled Labor,1,0,MN,56039,1
65,M,M,77000,2,0,High School,Professional,0,2,MN,56041,1
43,M,M,115000,4,1,Some College,Professional,1,4,MN,56042,1
89,S,F,52000,2,0,Graduate Degree,Management,1,2,MN,56042,1
35,S,M,31000,0,0,Some High School,Office,0,2,MN,56044,0
44,S,F,62000,4,2,Bachelors,Professional,1,3,MN,56045,1
52,S,M,75000,0,0,Bachelors,Professional,0,1,MN,56047,1
72,M,F,85000,5,0,Bachelors,Management,1,2,MN,56048,0
39,M,F,70000,1,0,Graduate Degree,Skilled Labor,1,0,MN,56049,0
34,S,F,53000,0,0,High School,Skilled Labor,0,2,MN,56050,0
67,S,M,68000,4,2,Some College,Professional,1,2,MN,56050,1
36,S,F,45000,0,0,High School,Skilled Labor,1,2,MN,56051,0
55,M,F,65000,0,0,Some College,Professional,1,2,MN,56051,0
47,M,M,94000,0,0,Some College,Professional,1,1,MN,56052,0
55,S,M,83000,0,0,Bachelors,Management,0,1,MN,56055,1
60,S,M,69000,2,1,Some College,Professional,1,2,MN,56055,0
85,M,M,45000,4,0,Bachelors,Management,1,2,MN,56055,1
69,M,M,33000,1,0,High School,Office,1,1,MN,56058,1
43,M,F,101000,3,0,Bachelors,Management,1,3,MN,56060,1
58,M,M,68000,3,0,Some High School,Skilled Labor,1,2,MN,56060,1
40,M,M,20000,2,1,Some High School,Office,0,2,MN,56061,0
48,M,M,109000,0,3,Some College,Professional,1,1,MN,56061,0
54,S,M,68000,0,0,Some College,Professional,0,2,MN,56063,1
45,M,M,67000,0,0,Some College,Professional,1,2,MN,56064,1
46,S,M,76000,0,0,Some College,Professional,1,2,MN,56064,1
30,S,F,22000,0,0,High School,Skilled Labor,1,2,MN,56065,0
44,S,M,43000,4,4,Bachelors,Skilled Labor,1,3,MN,56066,0
84,S,F,82000,4,0,Graduate Degree,Management,1,2,MN,56066,1
45,S,M,27000,3,0,Some High School,Office,0,2,MN,56067,0
54,M,M,56000,1,0,Some College,Office,1,1,MN,56067,1
57,M,M,75000,2,0,High School,Professional,1,2,MN,56067,1
52,S,M,71000,4,4,Bachelors,Skilled Labor,0,3,MN,56068,1
49,S,F,76000,4,4,Bachelors,Skilled Labor,1,2,MN,56069,0
69,S,F,88000,2,1,Some College,Professional,1,0,MN,56069,1
91,S,M,73000,3,0,Graduate Degree,Management,1,2,MN,56069,0
61,S,F,72000,4,0,Bachelors,Management,1,2,MN,56072,0
49,S,M,46000,0,0,Graduate Degree,Skilled Labor,0,0,MN,56073,0
51,M,M,96000,0,0,Some College,Professional,1,1,MN,56073,0
37,M,F,47000,0,0,High School,Skilled Labor,1,2,MN,56074,0
46,M,F,77000,5,5,Graduate Degree,Professional,0,2,MN,56075,0
70,M,M,94000,1,0,Some College,Skilled Labor,0,1,MN,56075,1
28,M,M,52000,3,3,Bachelors,Skilled Labor,1,2,MN,56076,0
49,M,M,113000,4,1,Bachelors,Management,1,4,MN,56077,1
41,S,F,65000,0,0,Some College,Skilled Labor,1,2,MN,56078,1
59,S,M,61000,3,0,Graduate Degree,Management,0,2,MN,56078,1
68,M,M,63000,2,1,Some High School,Skilled Labor,1,2,MN,56078,0
40,S,M,91000,2,0,Some College,Professional,0,1,MN,56080,1
53,S,F,46000,2,0,Some College,Office,0,1,MN,56080,1
59,S,M,82000,5,0,Graduate Degree,Professional,0,0,MN,56080,1
62,M,M,61000,2,1,Some College,Professional,1,2,MN,56083,1
58,S,F,19000,2,1,High School,Labor,1,2,MN,56085,0
59,M,M,66000,2,1,High School,Professional,1,2,MN,56085,0
47,S,M,72000,2,2,Bachelors,Skilled Labor,1,0,MN,56086,1
39,S,M,58000,0,0,Graduate Degree,Skilled Labor,1,0,MN,56087,1
51,S,F,72000,4,2,Bachelors,Professional,0,2,MN,56087,1
68,M,F,70000,3,0,Graduate Degree,Management,0,2,MN,56087,0
90,M,M,97000,5,0,Bachelors,Management,0,2,MN,56087,1
31,M,F,57000,1,1,Graduate Degree,Skilled Labor,1,0,MN,56089,1
52,M,M,67000,1,0,Some College,Skilled Labor,1,1,MN,56089,1
66,M,F,53000,4,0,Some College,Professional,1,2,MN,56089,0
42,M,M,61000,2,1,High School,Professional,1,2,MN,56091,0
46,M,M,41000,1,0,Graduate Degree,Skilled Labor,1,0,MN,56091,0
49,S,F,91000,0,0,Some College,Professional,0,2,MN,56091,1
32,S,M,58000,0,0,High School,Skilled Labor,1,2,MN,56092,0
65,M,F,43000,2,1,High School,Professional,1,1,MN,56092,0
47,S,M,77000,0,0,Graduate Degree,Professional,1,0,MN,56093,1
54,M,M,81000,0,0,Bachelors,Management,1,1,MN,56093,1
67,M,M,33000,1,0,High School,Labor,1,1,MN,56093,0
62,S,F,66000,2,1,Some College,Professional,1,2,MN,56094,0
47,M,F,54000,1,1,Bachelors,Skilled Labor,1,0,MN,56095,1
54,M,M,70000,1,0,Some College,Skilled Labor,1,1,MN,56095,0
67,M,M,72000,2,1,Some College,Professional,1,1,MN,56095,1
81,S,F,49000,4,0,High School,Professional,0,2,MN,56095,0
70,M,F,28000,3,0,Some High School,Labor,1,2,MN,56097,0
34,S,F,35000,0,0,High School,Skilled Labor,0,2,MN,56099,0
58,M,F,70000,2,1,Some College,Professional,1,1,MN,56099,0
41,M,F,70000,4,4,Bachelors,Skilled Labor,1,3,MN,56101,0
55,M,M,95000,5,4,Some College,Professional,1,3,MN,56101,0
40,S,F,103000,0,3,Some College,Professional,1,2,MN,56102,0
40,M,M,56000,3,3,Bachelors,Skilled Labor,1,1,MN,56102,0
58,M,F,71000,1,0,Some College,Skilled Labor,1,1,MN,56103,0
59,M,F,64000,3,1,High School,Professional,0,2,MN,56104,0
81,M,M,64000,4,0,Graduate Degree,Management,1,2,MN,56104,0
52,M,M,83000,0,0,Some College,Professional,1,1,MN,56106,0
39,S,F,22000,0,0,Some College,Skilled Labor,0,1,MN,56107,0
40,M,F,72000,1,0,Bachelors,Professional,1,1,MN,56109,1
88,S,F,63000,5,0,Graduate Degree,Management,1,2,MN,56109,1
53,S,F,63000,2,2,Bachelors,Skilled Labor,1,1,MN,56110,1
50,M,F,46000,0,0,High School,Skilled Labor,1,2,MN,56111,0
57,M,F,77000,2,1,Some College,Professional,1,1,MN,56112,0
55,M,M,70000,0,0,Graduate Degree,Skilled Labor,1,0,MN,56113,1
68,S,M,28000,3,0,Some High School,Office,0,2,MN,56113,0
40,M,F,81000,4,3,High School,Professional,1,2,MN,56114,0
67,M,F,30000,3,0,Some High School,Office,0,2,MN,56114,0
62,S,F,60000,4,0,Graduate Degree,Skilled Labor,1,0,MN,56115,0
91,M,M,130000,2,3,Bachelors,Management,1,4,MN,56115,0
58,M,F,35000,1,0,High School,Office,1,1,MN,56116,1
46,S,F,65000,1,0,Bachelors,Professional,1,1,MN,56117,1
54,S,F,66000,0,0,Graduate Degree,Skilled Labor,0,0,MN,56118,0
57,M,F,77000,2,1,Some College,Professional,1,2,MN,56119,1
66,S,M,24000,3,0,Some High School,Office,1,2,MN,56119,0
33,S,M,74000,0,0,Some College,Professional,1,2,MN,56120,0
86,M,M,75000,2,0,Graduate Degree,Management,1,2,MN,56120,0
34,S,M,26000,0,0,Some High School,Office,0,2,MN,56122,0
50,M,M,83000,5,5,Some College,Professional,1,3,MN,56122,0
51,S,M,77000,0,0,Graduate Degree,Professional,1,0,MN,56124,1
62,M,M,52000,4,0,High School,Professional,0,2,MN,56124,0
52,M,M,90000,4,3,Some College,Professional,1,2,MN,56125,0
47,M,M,58000,2,0,Some College,Office,1,1,MN,56128,1
52,S,F,56000,0,0,High School,Professional,0,2,MN,56128,1
86,S,M,68000,5,0,Graduate Degree,Management,1,2,MN,56128,1
55,S,F,87000,0,0,Some College,Professional,0,1,MN,56129,1
50,S,M,48000,3,3,Some College,Office,1,2,MN,56130,0
80,M,M,76000,3,0,Graduate Degree,Management,1,2,MN,56130,0
40,S,F,61000,5,5,Graduate Degree,Professional,1,3,MN,56132,1
65,M,M,75000,3,0,Bachelors,Management,1,2,MN,56132,0
44,S,M,57000,0,0,Graduate Degree,Skilled Labor,0,0,MN,56133,0
66,M,M,61000,2,0,High School,Professional,0,2,MN,56133,0
60,M,F,60000,2,1,Some College,Professional,1,1,MN,56136,0
70,S,F,74000,2,1,Some College,Professional,1,2,MN,56136,1
36,S,M,55000,0,0,Some College,Skilled Labor,0,2,MN,56137,0
69,S,M,60000,4,0,Bachelors,Management,1,3,MN,56137,1
34,M,M,45000,0,0,High School,Skilled Labor,1,2,MN,56140,0
61,M,F,55000,1,0,Some College,Office,1,1,MN,56141,0
40,S,F,68000,0,0,Some College,Skilled Labor,0,2,MN,56143,0
51,S,F,108000,1,2,Some College,Professional,0,4,MN,56143,0
49,M,F,101000,1,0,Bachelors,Management,1,2,MN,56144,0
53,S,F,93000,0,0,Some College,Professional,1,1,MN,56145,1
65,M,M,77000,3,0,Graduate Degree,Management,0,2,MN,56146,1
54,M,F,114000,1,2,Some College,Professional,1,3,MN,56147,0
54,S,M,116000,4,1,Some College,Professional,0,4,MN,56148,0
66,M,F,70000,2,0,High School,Professional,1,2,MN,56148,0
34,M,M,53000,0,0,High School,Skilled Labor,0,2,MN,56149,0
50,M,M,62000,1,1,Bachelors,Skilled Labor,1,0,MN,56150,1
51,S,F,75000,5,0,Graduate Degree,Professional,1,0,MN,56150,1
54,S,M,52000,4,4,Bachelors,Skilled Labor,0,1,MN,56151,0
55,M,M,73000,1,0,Some College,Skilled Labor,1,1,MN,56151,0
66,M,F,82000,4,0,Graduate Degree,Skilled Labor,1,0,MN,56151,0
73,M,F,133000,2,3,Bachelors,Management,1,4,MN,56151,1
55,S,F,63000,5,5,Graduate Degree,Professional,1,2,MN,56153,0
33,S,M,49000,0,0,Some College,Skilled Labor,0,1,MN,56154,0
34,S,F,73000,1,0,Graduate Degree,Skilled Labor,1,0,MN,56154,1
45,M,M,82000,2,0,Some High School,Skilled Labor,1,2,MN,56155,0
67,M,F,65000,5,0,Bachelors,Management,1,4,MN,56156,1
52,M,M,45000,1,1,Bachelors,Skilled Labor,0,1,MN,56157,1
59,S,M,62000,2,1,Some College,Professional,1,1,MN,56157,0
60,S,F,63000,2,1,Some High School,Skilled Labor,0,2,MN,56159,1
28,M,F,70000,0,0,Some College,Skilled Labor,1,2,MN,56160,1
55,S,F,75000,0,0,Graduate Degree,Skilled Labor,1,0,MN,56161,1
65,M,M,50000,1,0,Some College,Office,1,1,MN,56161,1
48,S,M,56000,2,0,Some College,Office,0,1,MN,56163,0
54,M,F,86000,0,0,Some College,Professional,0,1,MN,56163,0
33,M,M,46000,0,0,High School,Skilled Labor,1,2,MN,56164,0
47,S,M,73000,4,3,Bachelors,Professional,1,1,MN,56164,0
67,M,F,88000,2,1,Bachelors,Management,0,0,MN,56164,1
50,S,M,65000,2,2,Bachelors,Skilled Labor,1,0,MN,56165,1
54,S,F,77000,4,2,Bachelors,Skilled Labor,0,2,MN,56166,1
55,M,M,48000,0,0,Graduate Degree,Skilled Labor,1,0,MN,56166,1
41,S,M,43000,2,0,Some College,Office,0,1,MN,56169,1
47,M,M,67000,2,2,Bachelors,Skilled Labor,1,1,MN,56169,1
64,M,F,85000,1,0,Some College,Skilled Labor,1,1,MN,56169,1
39,M,M,63000,0,0,Some College,Skilled Labor,1,2,MN,56171,1
41,S,M,100000,1,2,Some College,Professional,1,3,MN,56171,1
60,M,M,42000,2,1,High School,Professional,1,1,MN,56171,0
43,S,F,95000,4,3,High School,Professional,1,3,MN,56172,1
55,M,F,71000,5,0,Graduate Degree,Professional,1,0,MN,56172,1
55,S,F,24000,0,0,Bachelors,Professional,0,2,MN,56173,0
43,S,F,95000,2,0,Graduate Degree,Professional,0,0,MN,56174,1
47,S,F,65000,5,0,Graduate Degree,Professional,1,0,MN,56175,1
52,M,M,67000,2,2,Bachelors,Skilled Labor,1,0,MN,56175,1
64,S,F,76000,3,0,Graduate Degree,Management,1,2,MN,56178,0
35,M,F,61000,3,0,Graduate Degree,Professional,0,0,MN,56180,1
40,S,F,65000,4,4,Bachelors,Skilled Labor,1,2,MN,56180,0
44,M,M,30000,3,0,Some High School,Office,0,2,MN,56181,0
51,S,M,48000,3,3,Some College,Office,1,2,MN,56181,0
74,M,F,41000,1,0,Graduate Degree,Skilled Labor,1,1,MN,56181,0
44,M,F,61000,1,0,Graduate Degree,Professional,1,0,MN,56182,1
59,S,F,75000,3,0,Graduate Degree,Management,0,2,MN,56182,1
50,S,F,66000,1,0,Graduate Degree,Professional,1,0,MN,56183,0
61,S,M,73000,2,1,Some College,Professional,0,1,MN,56183,1
68,M,F,46000,1,0,Some College,Office,1,1,MN,56183,1
45,M,F,62000,5,5,Graduate Degree,Professional,1,3,MN,56187,0
50,S,M,41000,0,0,Some College,Skilled Labor,0,1,MN,56187,1
38,S,M,25000,0,0,Some High School,Office,0,2,MN,56189,0
51,M,F,70000,3,0,Some High School,Skilled Labor,0,2,MN,56189,0
57,S,M,70000,2,1,Some College,Professional,1,0,MN,56191,1
